"2016-05-07T15:49:33Z",28.70,31.10
"2016-05-07T15:49:36Z",28.60,30.50
"2016-05-07T15:49:38Z",28.50,30.30
"2016-05-07T15:49:40Z",28.50,30.10
"2016-05-07T15:49:42Z",28.40,30.10
"2016-05-07T15:49:44Z",28.30,30.00
"2016-05-07T15:49:46Z",28.20,29.90
"2016-05-07T15:49:48Z",28.20,29.90
"2016-05-07T15:49:50Z",28.10,29.80
"2016-05-07T15:49:52Z",28.10,29.80
"2016-05-07T15:49:54Z",28.00,29.70
"2016-05-07T15:49:56Z",27.90,29.70
"2016-05-07T15:49:58Z",27.80,29.80
"2016-05-07T15:50:00Z",27.70,30.00
"2016-05-07T15:50:02Z",27.70,30.20
"2016-05-07T15:50:04Z",27.60,30.20
"2016-05-07T15:50:06Z",27.60,30.20
"2016-05-07T15:50:08Z",27.50,30.30
"2016-05-07T15:50:10Z",27.50,30.30
"2016-05-07T15:50:12Z",27.40,30.20
"2016-05-07T15:50:14Z",27.30,30.10
"2016-05-07T15:50:16Z",27.30,30.10
"2016-05-07T15:50:18Z",27.20,30.20
"2016-05-07T15:50:20Z",27.20,30.20
"2016-05-07T15:50:22Z",27.20,30.40
"2016-05-07T15:50:24Z",27.10,30.50
"2016-05-07T15:50:26Z",27.10,30.70
"2016-05-07T15:50:28Z",27.00,30.80
"2016-05-07T15:50:30Z",27.00,30.90
"2016-05-07T15:50:32Z",26.90,30.90
"2016-05-07T15:50:35Z",26.90,30.80
"2016-05-07T15:50:37Z",26.90,30.70
"2016-05-07T15:50:39Z",26.80,30.50
"2016-05-07T15:50:41Z",26.80,30.40
"2016-05-07T15:50:43Z",26.70,30.40
"2016-05-07T15:50:45Z",26.70,30.40
"2016-05-07T15:50:47Z",26.60,30.40
"2016-05-07T15:50:49Z",26.60,30.50
"2016-05-07T15:50:51Z",26.50,30.50
"2016-05-07T15:50:53Z",26.50,30.60
"2016-05-07T15:50:55Z",26.50,30.70
"2016-05-07T15:50:57Z",26.40,30.80
"2016-05-07T15:50:59Z",26.40,30.90
"2016-05-07T15:51:01Z",26.30,30.90
"2016-05-07T15:51:03Z",26.30,30.90
"2016-05-07T15:51:05Z",26.30,30.90
"2016-05-07T15:51:07Z",26.20,30.80
"2016-05-07T15:51:09Z",26.20,30.80
"2016-05-07T15:51:11Z",26.20,30.80
"2016-05-07T15:51:13Z",26.10,30.80
"2016-05-07T15:51:15Z",26.10,30.80
"2016-05-07T15:51:17Z",26.10,30.80
"2016-05-07T15:51:19Z",26.10,30.90
"2016-05-07T15:51:21Z",26.00,30.90
"2016-05-07T15:51:23Z",26.00,31.00
"2016-05-07T15:51:25Z",26.00,31.00
"2016-05-07T15:51:27Z",26.00,31.10
"2016-05-07T15:51:29Z",25.90,31.10
"2016-05-07T15:51:31Z",25.90,31.10
"2016-05-07T15:51:34Z",25.80,31.10
"2016-05-07T15:51:36Z",25.80,31.10
"2016-05-07T15:51:38Z",25.80,31.10
"2016-05-07T15:51:40Z",25.80,31.20
"2016-05-07T15:51:42Z",25.80,31.20
"2016-05-07T15:51:44Z",25.70,31.30
"2016-05-07T15:51:46Z",25.70,31.40
"2016-05-07T15:51:48Z",25.60,31.50
"2016-05-07T15:51:50Z",25.60,31.60
"2016-05-07T15:51:52Z",25.60,31.70
"2016-05-07T15:51:54Z",25.60,31.80
"2016-05-07T15:51:56Z",25.60,31.90
"2016-05-07T15:51:58Z",25.50,32.00
"2016-05-07T15:52:00Z",25.50,32.00
"2016-05-07T15:52:02Z",25.50,32.00
"2016-05-07T15:52:04Z",25.50,31.90
"2016-05-07T15:52:06Z",25.50,31.90
"2016-05-07T15:52:08Z",25.40,31.90
"2016-05-07T15:52:10Z",25.40,31.90
"2016-05-07T15:52:12Z",25.40,32.00
"2016-05-07T15:52:14Z",25.30,32.00
"2016-05-07T15:52:16Z",25.30,32.00
"2016-05-07T15:52:18Z",25.30,32.10
"2016-05-07T15:52:20Z",25.30,32.10
"2016-05-07T15:52:22Z",25.30,32.20
"2016-05-07T15:52:24Z",25.20,32.10
"2016-05-07T15:52:26Z",25.20,32.20
"2016-05-07T15:52:28Z",25.20,32.20
"2016-05-07T15:52:30Z",25.20,32.20
"2016-05-07T15:52:33Z",25.10,32.20
"2016-05-07T15:52:35Z",25.10,32.20
"2016-05-07T15:52:37Z",25.10,32.20
"2016-05-07T15:52:39Z",25.10,32.20
"2016-05-07T15:52:41Z",25.10,32.30
"2016-05-07T15:52:43Z",25.10,32.30
"2016-05-07T15:52:45Z",25.00,32.40
"2016-05-07T15:52:47Z",25.00,32.60
"2016-05-07T15:52:49Z",25.00,32.70
"2016-05-07T15:52:51Z",25.00,32.80
"2016-05-07T15:52:53Z",25.00,32.90
"2016-05-07T15:52:55Z",25.00,33.00
"2016-05-07T15:52:57Z",25.00,33.10
"2016-05-07T15:52:59Z",25.00,33.10
"2016-05-07T15:53:01Z",24.90,33.10
"2016-05-07T15:53:03Z",24.90,33.10
"2016-05-07T15:53:05Z",24.90,33.10
"2016-05-07T15:53:07Z",24.90,33.20
"2016-05-07T15:53:09Z",24.90,33.30
"2016-05-07T15:53:11Z",24.80,33.30
"2016-05-07T15:53:13Z",24.80,33.30
"2016-05-07T15:53:15Z",24.80,33.30
"2016-05-07T15:53:17Z",24.80,33.20
"2016-05-07T15:53:19Z",24.80,33.10
"2016-05-07T15:53:21Z",24.80,33.00
"2016-05-07T15:53:23Z",24.80,33.00
"2016-05-07T15:53:25Z",24.70,32.90
"2016-05-07T15:53:27Z",24.70,32.90
"2016-05-07T15:53:29Z",24.70,32.90
"2016-05-07T15:53:31Z",24.70,32.90
"2016-05-07T15:53:34Z",24.70,32.90
"2016-05-07T15:53:36Z",24.70,33.00
"2016-05-07T15:53:38Z",24.70,33.00
"2016-05-07T15:53:40Z",24.70,33.10
"2016-05-07T15:53:42Z",24.70,33.10
"2016-05-07T15:53:44Z",24.70,33.30
"2016-05-07T15:53:46Z",24.60,33.30
"2016-05-07T15:53:48Z",24.60,33.30
"2016-05-07T15:53:50Z",24.60,33.40
"2016-05-07T15:53:52Z",24.60,33.40
"2016-05-07T15:53:54Z",24.60,33.40
"2016-05-07T15:53:56Z",24.60,33.30
"2016-05-07T15:53:58Z",24.60,33.30
"2016-05-07T15:54:00Z",24.60,33.30
"2016-05-07T15:54:02Z",24.50,33.20
"2016-05-07T15:54:04Z",24.50,33.20
"2016-05-07T15:54:06Z",24.50,33.10
"2016-05-07T15:54:08Z",24.50,33.10
"2016-05-07T15:54:10Z",24.50,33.10
"2016-05-07T15:54:12Z",24.50,33.10
"2016-05-07T15:54:14Z",24.50,33.20
"2016-05-07T15:54:16Z",24.50,33.20
"2016-05-07T15:54:18Z",24.40,33.20
"2016-05-07T15:54:20Z",24.40,33.30
"2016-05-07T15:54:22Z",24.50,33.30
"2016-05-07T15:54:24Z",24.40,33.40
"2016-05-07T15:54:26Z",24.40,33.40
"2016-05-07T15:54:28Z",24.40,33.50
"2016-05-07T15:54:30Z",24.40,33.60
"2016-05-07T15:54:33Z",24.40,33.60
"2016-05-07T15:54:35Z",24.40,33.70
"2016-05-07T15:54:37Z",24.40,33.70
"2016-05-07T15:54:39Z",24.40,33.70
"2016-05-07T15:54:41Z",24.40,33.70
"2016-05-07T15:54:43Z",24.40,33.70
"2016-05-07T15:54:45Z",24.40,33.70
"2016-05-07T15:54:47Z",24.30,33.80
"2016-05-07T15:54:49Z",24.40,33.90
"2016-05-07T15:54:51Z",24.30,33.90
"2016-05-07T15:54:53Z",24.30,34.00
"2016-05-07T15:54:55Z",24.40,34.00
"2016-05-07T15:54:57Z",24.30,34.00
"2016-05-07T15:54:59Z",24.30,33.90
"2016-05-07T15:55:01Z",24.30,33.90
"2016-05-07T15:55:03Z",24.30,33.80
"2016-05-07T15:55:05Z",24.30,33.70
"2016-05-07T15:55:07Z",24.30,33.60
"2016-05-07T15:55:09Z",24.30,33.60
"2016-05-07T15:55:11Z",24.30,33.60
"2016-05-07T15:55:13Z",24.30,33.60
"2016-05-07T15:55:15Z",24.30,33.60
"2016-05-07T15:55:17Z",24.20,33.60
"2016-05-07T15:55:19Z",24.20,33.60
"2016-05-07T15:55:21Z",24.20,33.60
"2016-05-07T15:55:23Z",24.20,33.50
"2016-05-07T15:55:25Z",24.20,33.60
"2016-05-07T15:55:27Z",24.20,33.90
"2016-05-07T15:55:29Z",24.20,34.10
"2016-05-07T15:55:32Z",24.20,34.30
"2016-05-07T15:55:34Z",24.20,34.60
"2016-05-07T15:55:36Z",24.20,34.80
"2016-05-07T15:55:38Z",24.20,34.90
"2016-05-07T15:55:40Z",24.20,34.80
"2016-05-07T15:55:42Z",24.20,34.60
"2016-05-07T15:55:44Z",24.20,34.40
"2016-05-07T15:55:46Z",24.20,34.20
"2016-05-07T15:55:48Z",24.20,34.00
"2016-05-07T15:55:50Z",24.20,33.80
"2016-05-07T15:55:52Z",24.20,33.60
"2016-05-07T15:55:54Z",24.20,33.40
"2016-05-07T15:55:56Z",24.20,33.10
"2016-05-07T15:55:58Z",24.20,32.90
"2016-05-07T15:56:00Z",24.20,32.60
"2016-05-07T15:56:02Z",24.20,32.40
"2016-05-07T15:56:04Z",24.20,32.20
"2016-05-07T15:56:06Z",24.20,32.00
"2016-05-07T15:56:08Z",24.20,31.90
"2016-05-07T15:56:10Z",24.20,31.90
"2016-05-07T15:56:12Z",24.20,31.80
"2016-05-07T15:56:14Z",24.20,31.70
"2016-05-07T15:56:16Z",24.20,31.60
"2016-05-07T15:56:18Z",24.20,31.50
"2016-05-07T15:56:20Z",24.20,31.50
"2016-05-07T15:56:22Z",24.20,31.50
"2016-05-07T15:56:24Z",24.20,31.60
"2016-05-07T15:56:26Z",24.20,31.70
"2016-05-07T15:56:28Z",24.10,31.90
"2016-05-07T15:56:30Z",24.20,32.10
"2016-05-07T15:56:33Z",24.10,32.20
"2016-05-07T15:56:35Z",24.20,32.30
"2016-05-07T15:56:37Z",24.10,32.40
"2016-05-07T15:56:39Z",24.10,32.50
"2016-05-07T15:56:41Z",24.10,32.60
"2016-05-07T15:56:43Z",24.10,32.60
"2016-05-07T15:56:45Z",24.10,32.70
"2016-05-07T15:56:47Z",24.10,32.80
"2016-05-07T15:56:49Z",24.10,32.90
"2016-05-07T15:56:51Z",24.10,32.90
"2016-05-07T15:56:53Z",24.10,32.90
"2016-05-07T15:56:55Z",24.10,32.90
"2016-05-07T15:56:57Z",24.10,32.80
"2016-05-07T15:56:59Z",24.10,32.80
